product_id,product_name,category,category_id,order_id,customer_id,order_status,return_eligible,shipping_date
31073,miele wdb020 freestanding 7kg front loading eco washing machine white,Washing Machines,2620,1236,1687,Shipped,FALSE,2024-10-15 12:24:38
33109,beko wtg841b1w 8kg washing machine,Washing Machines,2620,2066,1355,Delivered,TRUE,2024-10-18 12:24:38
45061,smeg fab10hrr 50s style red home bar fridge,Fridges,2623,1863,113,Delivered,FALSE,2024-10-21 12:24:38
37264,bosch kgn33nw3ag,Fridge Freezers,2622,2708,1791,Delivered,FALSE,2024-10-09 12:24:38
37367,bosch kin85af30g 50/50 integrated frost free fridge freezer white,Fridge Freezers,2622,1808,1441,Pending,FALSE,2024-10-08 12:24:38
2123,smart phone meizu sm.pho.pro7 bk oc2 6/1 6 4r f2x12 64gb,Mobile Phones,2612,3186,1611,Shipped,FALSE,2024-10-22 12:24:38
36385,iceking cf60ap/cf60ap,Freezers,2621,1922,633,Shipped,FALSE,2024-10-11 12:24:38
24736,miele contourline m6160tc built in microwave clean steel,Microwaves,2618,3235,1181,Pending,FALSE,2024-10-14 12:24:38
30751,indesit innex bwe 91484x w washing machine white,Washing Machines,2620,1611,1262,Delivered,TRUE,2024-10-03 12:24:38
23561,panasonic lumix dmc gh5 mirrorless camera body with 35 100mm f/2.8,Digital Cameras,2617,1100,994,Pending,FALSE,2024-10-18 12:24:38
1766,nokia 105 mobile phone in black,Mobile Phones,2612,2243,689,Cancelled,FALSE,2024-10-02 12:24:38
29260,neff geschirrsp ler gh2500an,Dishwashers,2619,1913,2274,Pending,FALSE,2024-10-01 12:24:38
26375,smv50c10gb 60cm integrated dishwasher,Dishwashers,2619,2658,1846,Pending,FALSE,2024-10-21 12:24:38
44942,liebherr k3710 60cm freestanding larder fridge with biocool,Fridges,2623,3015,2075,Shipped,FALSE,2024-10-17 12:24:38
33454,samsung wd90n645oox 9kg quickdrive addwash wd6800 washer dryer graphite,Washing Machines,2620,2598,1744,Cancelled,FALSE,2024-10-22 12:24:38
38921,samsung rb41j7255sr,Fridge Freezers,2622,1188,404,Pending,FALSE,2024-10-03 12:24:38
45254,smeg fab5lrd red retro mini bar fridge left hand hinge red,Fridges,2623,1859,340,Delivered,FALSE,2024-10-18 12:24:38
35838,liebherr gn 1066 60cm no frost undercounter freezer,Freezers,2621,3458,1843,Pending,FALSE,2024-10-13 12:24:38
34886,hisense fv105d4bc2 56cm wide freestanding upright under counter freezer stainless steel,Freezers,2621,1027,1827,Cancelled,FALSE,2024-10-11 12:24:38
12575,hisense h45n5750uk 45 inch 4k uhd smart tv silver 2017 model,TVs,2614,2088,216,Pending,FALSE,2024-10-03 12:24:38
37311,bosch kgn39vw35g a 60cm freestanding fridge freezer white,Fridge Freezers,2622,1086,874,Delivered,TRUE,2024-09-30 12:24:38
21648,canon eos 77d body,Digital Cameras,2617,1805,2042,Pending,FALSE,2024-10-03 12:24:38
12324,philips 55pus6703 55 inch smart uhd amiblight tv with hdr,TVs,2614,1362,1852,Pending,FALSE,2024-10-15 12:24:38
3138,android 7.0 smartphone thl knight 1 3gb 32gb fingerprint identification 5.5 inch 1920 1080fhd octa core mtk6750t 1.5ghz octa core with dual rear camera dual sim otg 3100mah gold,Mobile Phones,2612,2165,1437,Shipped,FALSE,2024-10-10 12:24:38
480,sony xperia l1 16 gb black,Mobile Phones,2612,2959,1369,Cancelled,FALSE,2024-10-26 12:24:38
37400,bosch kgn36nw30g serie 2 frost free fridge freezer in white 1 86m a,Fridge Freezers,2622,1980,92,Cancelled,FALSE,2024-10-27 12:24:38
17527,hp amd opteron 2220 2.8ghz dc 2mb l2 cache 1ghz cpu kit,CPUs,2615,2951,1860,Delivered,TRUE,2024-10-26 12:24:38
37892,bosch serie 4 free standing fridge freezer frost free in stainless steel,Fridge Freezers,2622,1960,1879,Shipped,FALSE,2024-10-14 12:24:38
33568,gorenje w8543lr red 8kg 1400rpm a washing machine 5yr wrty,Washing Machines,2620,3338,2114,Cancelled,FALSE,2024-10-29 12:24:38
45714,bosch kir24v60 eingebaut 221l a k hlschrank,Fridges,2623,1547,1198,Shipped,FALSE,2024-10-01 12:24:38
44193,260litre retro fridge ice box class a cream,Fridges,2623,2660,1166,Shipped,FALSE,2024-10-03 12:24:38
36359,smeg free standing chest freezer in white,Freezers,2621,2670,170,Shipped,FALSE,2024-10-11 12:24:38
33955,neff w7460x2gb 1400 spin large 9kg load washing machine,Washing Machines,2620,2666,1594,Shipped,FALSE,2024-10-22 12:24:38
3671,samsung omnia w i8350 mobile phone,Mobile Phones,2612,1209,1956,Pending,FALSE,2024-10-14 12:24:38
30879,indesit iwdc6125s 6kg wash 5kg dry 1200rpm freestanding washer dryer silver,Washing Machines,2620,1370,1340,Pending,FALSE,2024-10-12 12:24:38
43530,beko lcsm1545w tall larder fridge,Fridges,2623,3183,1259,Cancelled,FALSE,2024-10-09 12:24:38
40546,hisense rb338n4ew1 freestanding fridge freezer white,Fridge Freezers,2622,2182,1396,Shipped,FALSE,2024-10-20 12:24:38
26038,samsung ms23h3125aw solo microwave black white,Microwaves,2618,1646,2222,Shipped,FALSE,2024-10-10 12:24:38
25701,neff hw5220n h52w20n3 mikrowelle edelstahl standger t unterbauf hig h52w20n3 hw5220n,Microwaves,2618,1662,1396,Delivered,FALSE,2024-10-09 12:24:38
1140,sim free nokia 3.1 16gb mobile phone black/silver,Mobile Phones,2612,1189,577,Pending,FALSE,2024-10-23 12:24:38
23403,panasonic lumix dmc gx8keb s compact system camera 20.3 mp 14 42 mm lens silver,Digital Cameras,2617,1031,218,Shipped,FALSE,2024-10-25 12:24:38
21451,sony cyber shot dsc rx100 i high performance compact camera black,Digital Cameras,2617,1186,1435,Shipped,FALSE,2024-10-22 12:24:38
25926,siemens hm633gns1 elektrischer ofen 67l,Microwaves,2618,1329,780,Pending,FALSE,2024-10-13 12:24:38
11351,viewsonic cde4803,TVs,2614,1200,966,Delivered,FALSE,2024-10-13 12:24:38
32128,hotpoint rpd10457jk ultima s line 10kg 1400rpm freestanding washing machine black,Washing Machines,2620,2109,1184,Delivered,FALSE,2024-10-25 12:24:38
36404,liebherr freezer frost free built in fixed hinge,Freezers,2621,1394,2460,Shipped,FALSE,2024-10-21 12:24:38
36799,siemens gi81nae30 freezer,Freezers,2621,2253,1920,Cancelled,FALSE,2024-10-07 12:24:38
41841,bosch k hl gefrier kombination classic edelstahl optik kgv33vl31 eek a,Fridge Freezers,2622,2601,1393,Cancelled,FALSE,2024-10-16 12:24:38
46249,miele k12012s 55cm freestanding undercounter fridge with ice box white,Fridges,2623,3212,1015,Delivered,TRUE,2024-10-04 12:24:38
45057,smeg fab10hrr 55cm wide retro style right hinge freestanding fridge red,Fridges,2623,2817,1837,Delivered,TRUE,2024-10-13 12:24:38
43834,beko ur584apw 55cm under counter fridge with ice box in white a,Fridges,2623,1518,141,Shipped,FALSE,2024-10-24 12:24:38
42041,bush bffwx60185b eol fridge freezer,Fridge Freezers,2622,3217,1023,Delivered,TRUE,2024-10-26 12:24:38
38197,liebherr cnef3515 fridge freezer freestanding nofrost 308 litre silver,Fridge Freezers,2622,2460,1045,Delivered,TRUE,2024-10-05 12:24:38
45715,bosch kir 24v60 eek a skala a bis d kir 24v60,Fridges,2623,2067,525,Shipped,FALSE,2024-10-07 12:24:38
44430,montpellier mab340c 60cm wide retro style freestanding tall fridge cream,Fridges,2623,3330,1805,Shipped,FALSE,2024-10-20 12:24:38
25548,bosch serie 4 bfl523ms0b built in microwave stainless steel,Microwaves,2618,2718,2135,Delivered,FALSE,2024-10-17 12:24:38
21919,canon powershot g5 x,Digital Cameras,2617,1066,847,Shipped,FALSE,2024-10-03 12:24:38
39398,siemens kg39fsb45 iq 700 60cm freestanding frost free fridge freezer black,Fridge Freezers,2622,3101,2403,Cancelled,FALSE,2024-10-12 12:24:38
11022,sony kd 55xf7003 led tv 139.7 cm 55 4k ultra hd smart tv wi fi black,TVs,2614,1709,263,Pending,FALSE,2024-09-30 12:24:38
41363,indesit lr6s1w fridge freezer white,Fridge Freezers,2622,2842,182,Delivered,TRUE,2024-10-15 12:24:38
21179,panasonic lumix dmc tz80 camera in black,Digital Cameras,2617,1332,1677,Delivered,FALSE,2024-10-15 12:24:38
45832,bosch kil20v21ff,Fridges,2623,2702,1616,Delivered,FALSE,2024-09-30 12:24:38
14443,intel xeon e5 2620v3 processor 2.4 ghz box 15 mb smart cache,CPUs,2615,2455,2036,Shipped,FALSE,2024-10-09 12:24:38
41097,white knight ff250ih fully integrated fridge freezer 70/30 split,Fridge Freezers,2622,2050,1650,Delivered,TRUE,2024-10-12 12:24:38
39803,swan sr11020bn freestanding retro fridge freezer 70/30 a rated 300 litre matt black,Fridge Freezers,2622,2262,2372,Delivered,TRUE,2024-10-27 12:24:38
35951,aeg free standing freezer frost free in stainless steel,Freezers,2621,1342,1398,Pending,FALSE,2024-09-30 12:24:38
31748,miele wth120wpm 7kg 4kg washer dryer white,Washing Machines,2620,3258,2039,Shipped,FALSE,2024-10-19 12:24:38
14081,amd fd8300wmhkbox cpu desktop processor black vishera 8 core 3.3 ghz socket am3 95 watts,CPUs,2615,1555,1467,Shipped,FALSE,2024-10-03 12:24:38
11149,cello 32 720p hd ready tv with built in dvd player and freeview hd,TVs,2614,2188,1679,Cancelled,FALSE,2024-10-21 12:24:38
36704,static built in freezer,Freezers,2621,3167,891,Shipped,FALSE,2024-09-29 12:24:38
46397,constructa einbau k hlschrank ck 60330,Fridges,2623,1194,30,Cancelled,FALSE,2024-10-16 12:24:38
21166,panasonic ft30 16mp 4x zoom tough camera black,Digital Cameras,2617,1551,2458,Delivered,TRUE,2024-10-05 12:24:38
37231,bosch kgn34nw3ag 60cm a frost free fridge freezer in white with led lighting,Fridge Freezers,2622,1865,806,Cancelled,FALSE,2024-10-22 12:24:38
17521,hp amd opteron 2356 2.3ghz 2mb l3 processor,CPUs,2615,2434,1308,Pending,FALSE,2024-10-04 12:24:38
3466,zte blade s6,Mobile Phones,2612,1456,345,Pending,FALSE,2024-10-17 12:24:38
28784,gorenje geschirrsp ler integrierbar gi66160s,Dishwashers,2619,2145,256,Cancelled,FALSE,2024-10-19 12:24:38
41998,bosch stand k hl gefrierautomat kde33ai40,Fridge Freezers,2622,1264,1342,Delivered,TRUE,2024-09-29 12:24:38
24788,hotpoint md454ixh 31l built in microwave with grill stainless steel,Microwaves,2618,2245,2278,Shipped,FALSE,2024-10-20 12:24:38
3110,panasonic tu329exme seniors phone 6.09cm 2.4inches 2mp camera emergency call button,Mobile Phones,2612,1193,326,Cancelled,FALSE,2024-10-03 12:24:38
44241,liebherr ik3520 178cm integrated in column larder fridge,Fridges,2623,2046,679,Cancelled,FALSE,2024-10-01 12:24:38
13038,samsung ue40hu6900 led smart tv ultra hd,TVs,2614,2041,1314,Cancelled,FALSE,2024-09-30 12:24:38
27780,hoover hdp1do39b 80 hdp1d039b 13 place freestanding dishwasher with one touch black,Dishwashers,2619,1782,1980,Pending,FALSE,2024-10-18 12:24:38
40726,candy ccbf5172bk tall fridge freezer black,Fridge Freezers,2622,2379,518,Shipped,FALSE,2024-10-27 12:24:38
22284,sony dsc rx10 camera black 20.2 mp 8.3 x zoom 3.0 lcd fhd 24 mm wide lens wi fi black,Digital Cameras,2617,1938,999,Pending,FALSE,2024-10-11 12:24:38
3199,bq aquaris v plus 32gb 3gb ram white/gold 13 97cm 5 5 fhd display android 7.1.2 octa core 12mp,Mobile Phones,2612,1556,42,Pending,FALSE,2024-10-03 12:24:38
17868,intel pentium 4 d 840 dual core 2x3.2ghz 800fsb lga775 2x1mb cache retail inc.fan 3 year warranty,CPUs,2615,1771,1815,Delivered,FALSE,2024-09-30 12:24:38
25872,hotpoint hd line mwh 2422 mb microwave black,Microwaves,2618,3250,1201,Delivered,TRUE,2024-09-30 12:24:38
1420,lg google nexus 5x carbon black 5.2 32gb 4g unlocked sim free,Mobile Phones,2612,2112,879,Cancelled,FALSE,2024-10-22 12:24:38
781,sony xperia l2,Mobile Phones,2612,1478,1653,Cancelled,FALSE,2024-10-01 12:24:38
12791,lg hospitality display 24lv761h lcd tv 61 cm 24 schwarz,TVs,2614,1685,748,Shipped,FALSE,2024-10-22 12:24:38
10823,sony 43 inch kd43xf7003bu smart 4k ultra hd tv with hdr,TVs,2614,3301,308,Delivered,FALSE,2024-10-11 12:24:38
43677,liebherr k2330 55cm wide freestanding fridge white,Fridges,2623,1614,894,Shipped,FALSE,2024-10-04 12:24:38
26078,samsung mc32f606tct 900w 32l microwave,Microwaves,2618,3120,1125,Shipped,FALSE,2024-10-12 12:24:38
30127,bosch sms50t02gb dishwasher full size 12 p/setting 5 prog. a rated,Dishwashers,2619,3164,731,Shipped,FALSE,2024-09-29 12:24:38
26935,miele g6660scvi 60cm fully integrated dishwasher,Dishwashers,2619,2080,2286,Pending,FALSE,2024-10-29 12:24:38
12074,lg hospitality display 75uv341c lcd tv 190 5 cm 75 silber,TVs,2614,2518,1877,Pending,FALSE,2024-10-15 12:24:38
42903,bosch k hl /gefrier kombination t ren edelstahl mit anti fingerprint kgn39vi4b,Fridge Freezers,2622,3095,1924,Cancelled,FALSE,2024-10-22 12:24:38
45378,swan sr11030cn 55cm retro larder fridge cream,Fridges,2623,1074,2183,Pending,FALSE,2024-10-10 12:24:38
32372,hoover hbwm814sc 80 8kg fully integrated washing machine 1400rpm,Washing Machines,2620,2005,116,Delivered,FALSE,2024-10-15 12:24:38
10438,bravia kd55xf8505 55 inch 4k ultra hd hdr smart led android tv,TVs,2614,1642,1611,Pending,FALSE,2024-10-05 12:24:38
14416,amd ad340xokhjbox athlon x2 340,CPUs,2615,3406,797,Shipped,FALSE,2024-10-20 12:24:38
24988,indesit mwi3213ix 750w 22l built in microwave oven stainless steel,Microwaves,2618,2466,231,Cancelled,FALSE,2024-10-01 12:24:38
21908,panasonic lumix dc gh5 kit inkl. g vario 3 5 5 6/12 60 mm asph. power ois sw,Digital Cameras,2617,3111,192,Delivered,TRUE,2024-10-01 12:24:38
42045,candy ccbf5172wk tall fridge freezer white,Fridge Freezers,2622,3307,1140,Cancelled,FALSE,2024-10-16 12:24:38
43988,bosch ksv36aw3pg fridge larder a steel vertical bar handle white,Fridges,2623,2196,2204,Cancelled,FALSE,2024-10-25 12:24:38
3048,archos 503624 14 55 cm 5 73 zoll diamond,Mobile Phones,2612,1175,1770,Pending,FALSE,2024-10-27 12:24:38
23914,bosch cfa634gs1b serie 8 stainless steel built in standard microwave,Microwaves,2618,2513,396,Pending,FALSE,2024-10-17 12:24:38
21694,panasonic dc gx800kebk lumix g compact system camera black 12 32 mm lens 4k video and photo,Digital Cameras,2617,1872,2443,Delivered,TRUE,2024-10-18 12:24:38
44208,bosch ksv33vl3pg 60cm serie 4 freestanding larder fridge silver,Fridges,2623,2106,2231,Pending,FALSE,2024-10-12 12:24:38
29011,montpellier mdi700 12plc 5 temp led display inside light,Dishwashers,2619,1835,1336,Shipped,FALSE,2024-10-29 12:24:38
28790,gorenje geschirrsp ler vollintegrierbar gv66160,Dishwashers,2619,1803,597,Pending,FALSE,2024-09-29 12:24:38
27282,miele g6770 scvi 60cm fully integrated 14 place dishwasher stainless steel,Dishwashers,2619,1842,567,Delivered,TRUE,2024-10-02 12:24:38
26565,bosch smv68md00g serie 6 integrated dishwasher,Dishwashers,2619,1634,2180,Pending,FALSE,2024-10-27 12:24:38
13128,lg 40lx761h 101.6 cm 40 1920 x 1080 pixels full hd smart tv w,TVs,2614,1499,2382,Cancelled,FALSE,2024-10-11 12:24:38
3101,amplicomms powertel m6350,Mobile Phones,2612,1621,1446,Delivered,TRUE,2024-10-06 12:24:38
41507,hoover hcs5172bk 1.74m x 55cm static freestanding fridge freezer black,Fridge Freezers,2622,1623,349,Shipped,FALSE,2024-09-30 12:24:38
17862,intel pentium 4 541 3.2ghz 800fsb lga 775 cpu em64t with 1mb cache oem with fan and heatsink,CPUs,2615,1267,2297,Shipped,FALSE,2024-10-11 12:24:38
32642,aeg l8fec846r/l8fec846r,Washing Machines,2620,2083,118,Pending,FALSE,2024-10-19 12:24:38
12784,philips 75pus7803/12 75 inch 4k ultra hd android smart tv with hdr plus and 3 sided ambilight 2018 model light silver,TVs,2614,1571,512,Shipped,FALSE,2024-10-13 12:24:38
40389,amica fk196.4 fridge freezer 50cm 4.6 2.8cf a white,Fridge Freezers,2622,2819,1970,Cancelled,FALSE,2024-10-28 12:24:38
40067,gorenje stand k hl /gefrier kombination rechts silber ork193x,Fridge Freezers,2622,3425,2317,Delivered,FALSE,2024-10-25 12:24:38
3716,nokia c2 01 sim free mobile phone,Mobile Phones,2612,2994,1935,Cancelled,FALSE,2024-10-27 12:24:38
27414,whirlpool supreme clean adg522 10 place slimline fully integrated dishwasher,Dishwashers,2619,1484,1261,Pending,FALSE,2024-10-03 12:24:38
981,apple iphone xs max 512 gb gold,Mobile Phones,2612,3354,1888,Delivered,FALSE,2024-10-10 12:24:38
29562,smeg di6013 1 fully integrated dishwasher,Dishwashers,2619,1837,1197,Cancelled,FALSE,2024-10-01 12:24:38
10939,lg 55sk9500pla 55 smart 4k ultra hd hdr led tv bronze,TVs,2614,3203,1801,Shipped,FALSE,2024-10-24 12:24:38
39462,beko cfg1552s 50/50 fridge freezer silver,Fridge Freezers,2622,2281,101,Shipped,FALSE,2024-10-17 12:24:38
13671,sony bravia kdl 42w805b led 3d smart tv,TVs,2614,3396,111,Shipped,FALSE,2024-10-21 12:24:38
25700,samsung mg23f301tak 23l ceramic enamel interior 800w,Microwaves,2618,2437,1491,Delivered,FALSE,2024-10-11 12:24:38
40446,aeg rcb83724vx 60/40 fridge freezer grey,Fridge Freezers,2622,2110,196,Pending,FALSE,2024-10-19 12:24:38
41000,samsung rb combi range free standing fridge freezer frost free in stainless steel,Fridge Freezers,2622,2204,916,Shipped,FALSE,2024-10-01 12:24:38
27943,whirlpool wie2b19 13 place integrated dishwasher 6 programmes class a,Dishwashers,2619,2726,768,Delivered,FALSE,2024-09-29 12:24:38
26671,bosch serie 4 active water sms46mw00g 14 place freestanding dishwasher white,Dishwashers,2619,1996,2386,Delivered,FALSE,2024-09-29 12:24:38
26665,serie 4 sms46mw00g 60cm dishwasher,Dishwashers,2619,1982,818,Delivered,FALSE,2024-10-15 12:24:38
22260,canon eos m5 mirrorless camera in black with ef m 18 150mm f/3.5 6,Digital Cameras,2617,2032,437,Shipped,FALSE,2024-10-24 12:24:38
45919,siemens einbau k hlautomat smartcool ki51rad30,Fridges,2623,1794,1342,Delivered,FALSE,2024-10-21 12:24:38
15601,intel xeon e5440 2.83 ghz 4 cores 12 mb cache lga771 socket oem,CPUs,2615,3370,806,Delivered,FALSE,2024-10-21 12:24:38
24874,swan sm3090n compact solo microwave white,Microwaves,2618,1609,331,Pending,FALSE,2024-09-29 12:24:38
36117,aeg atb8112vax freestanding freezer stainless steel look door,Freezers,2621,3268,2204,Delivered,TRUE,2024-10-08 12:24:38
13519,lg 49uh603v 4k uhd led television,TVs,2614,1449,1994,Shipped,FALSE,2024-09-30 12:24:38
39827,smeg fab50rwh retro top mount frost free fridge freezer white,Fridge Freezers,2622,1750,311,Pending,FALSE,2024-10-23 12:24:38
29503,siemens sn66l080gb iq500 fully integrated dishwasher stainless steel,Dishwashers,2619,1764,1619,Delivered,TRUE,2024-10-26 12:24:38
28869,smeg integrated dishwasher in black,Dishwashers,2619,1638,2373,Shipped,FALSE,2024-10-18 12:24:38
15495,intel pentium t4500 dual core 2 core 2.30 ghz processor,CPUs,2615,1128,1098,Cancelled,FALSE,2024-10-17 12:24:38
28268,indesit indesit dif 16b1 integrated dishwasher white,Dishwashers,2619,3205,654,Pending,FALSE,2024-10-09 12:24:38
33199,cda ci860wh washer dryer freestanding 1400 rpm a energy white,Washing Machines,2620,1277,369,Cancelled,FALSE,2024-10-08 12:24:38
12351,panasonic tx 77ez1002b 77 smart 4k ultra hdr oled tv,TVs,2614,2445,1217,Delivered,TRUE,2024-10-01 12:24:38
15608,intel core 2 duo p8800 dual core 2 core 2.66 ghz processor,CPUs,2615,2528,305,Cancelled,FALSE,2024-10-15 12:24:38
10795,sony bravia kd55xf8577su 55 smart 4k ultra hd hdr led tv,TVs,2614,3374,2298,Delivered,TRUE,2024-10-28 12:24:38
3829,nokia 5230 mobile phone,Mobile Phones,2612,3284,1379,Delivered,FALSE,2024-10-09 12:24:38
267,apple iphone 6s sim free 128gb silver,Mobile Phones,2612,1804,86,Pending,FALSE,2024-10-18 12:24:38
39644,hotpoint rfaa52k a freestanding fridge freezer in black,Fridge Freezers,2622,2074,910,Delivered,TRUE,2024-10-16 12:24:38
12850,television sony kd43xf7077saep kd43xf7077saep,TVs,2614,3255,457,Cancelled,FALSE,2024-10-25 12:24:38
14679,core i5 7600 processor 3.5 ghz 6 mb smart cache,CPUs,2615,1421,2065,Shipped,FALSE,2024-10-28 12:24:38
35962,aeg agb62226nw 154.4x59.5cm 225no frost touch control freestanding freezer white,Freezers,2621,3442,2109,Cancelled,FALSE,2024-10-29 12:24:38
31717,1400rpm washing machine 8kg load class a white,Washing Machines,2620,2933,2172,Cancelled,FALSE,2024-10-18 12:24:38
26729,bosch sms46iw09g 60cm serie 4 freestanding dishwasher white,Dishwashers,2619,1214,86,Pending,FALSE,2024-10-23 12:24:38
23735,sony dsc s930s dscs930s silver,Digital Cameras,2617,1965,1590,Cancelled,FALSE,2024-10-11 12:24:38
36885,iceking tt35ap2 table top freezer,Freezers,2621,3443,181,Shipped,FALSE,2024-10-19 12:24:38
30785,1400rpm washing machine 9kg load class a inox,Washing Machines,2620,3418,2463,Delivered,FALSE,2024-09-30 12:24:38
36194,lec 444442305 cf300lw300l chest freezer a 3 year warranty,Freezers,2621,2547,1232,Delivered,TRUE,2024-10-24 12:24:38
791,iphone xs space grey 5.8 64gb 4g unlocked sim free,Mobile Phones,2612,1540,89,Shipped,FALSE,2024-10-12 12:24:38
32641,aeg okomix l8fec846r washing machine white,Washing Machines,2620,2506,399,Shipped,FALSE,2024-10-16 12:24:38
2350,evolveo strongphone x3,Mobile Phones,2612,2501,1087,Pending,FALSE,2024-10-23 12:24:38
37964,bosch kgn34nl3ag fridge freezer 186/60cm a no frost stainless st look,Fridge Freezers,2622,2126,1171,Pending,FALSE,2024-10-18 12:24:38
1444,xiaomi redmi 5 plus smartphone 64gb dual sim,Mobile Phones,2612,1226,929,Delivered,FALSE,2024-09-30 12:24:38
16628,hewlett packard enterprise 587478 b21 2.53ghz 12mb l3 processor,CPUs,2615,1952,1428,Shipped,FALSE,2024-10-10 12:24:38
25003,de dietrich dke7220x built in microwave for tall housing platinum,Microwaves,2618,1470,2163,Delivered,FALSE,2024-10-27 12:24:38
11687,lg 43uk6750p/43uk6750p,TVs,2614,1743,974,Delivered,TRUE,2024-10-03 12:24:38
14459,amd ps755pbdafwof epyc 7551p 32 core 2.0 ghz socket sp3 180w server processor black,CPUs,2615,3075,340,Delivered,FALSE,2024-10-26 12:24:38
34078,aeg lavamat lc53500 eek a skala a bis d lavamat lc53500,Washing Machines,2620,3048,178,Pending,FALSE,2024-10-05 12:24:38
21724,panasonic lumix dc g9eb k mirrorless compact system camera black,Digital Cameras,2617,2337,2223,Cancelled,FALSE,2024-09-29 12:24:38
38722,liebherr cnef 3915 freestanding fridge freezer comfort,Fridge Freezers,2622,2672,2153,Pending,FALSE,2024-10-21 12:24:38
33971,siemens wm16w540 a 30 iq700 aquastop eek a skala a bis d,Washing Machines,2620,2677,1703,Cancelled,FALSE,2024-10-18 12:24:38
17627,hewlett packard enterprise xeon x5560 2.8ghz 8mb l3 box processor,CPUs,2615,2607,112,Delivered,TRUE,2024-10-07 12:24:38
44184,liebherr k2630 60cm freestanding larder fridge white,Fridges,2623,1403,1319,Delivered,TRUE,2024-10-10 12:24:38
39871,montpellier mff170w 55x170cm frost free 50 50 freestanding fridge freezer white,Fridge Freezers,2622,1173,545,Shipped,FALSE,2024-10-27 12:24:38
39748,samsung rb37j5920sl,Fridge Freezers,2622,2432,2402,Shipped,FALSE,2024-10-15 12:24:38
1339,grade a huawei p10 graphite black 5.1 64gb 4g unlocked sim free,Mobile Phones,2612,2113,1044,Cancelled,FALSE,2024-10-19 12:24:38
34588,indesit ewd71252w,Washing Machines,2620,2241,309,Delivered,TRUE,2024-10-05 12:24:38
15075,intel core i3 i3 7100 dual core 2 core 3.90 ghz processor,CPUs,2615,2688,229,Delivered,FALSE,2024-10-20 12:24:38
46623,amica einbau k hlschrank festt rtechnik evks 16182,Fridges,2623,1172,803,Delivered,TRUE,2024-10-28 12:24:38
14346,intel xeon e5 2620v4 2.1 ghz 8 core 16 threads 20 mb cache speicher fclga2011 bx80660e52620v4,CPUs,2615,1112,2249,Delivered,FALSE,2024-10-20 12:24:38
46880,gorenje k hlschrank h 185 cm r 6193 lb,Fridges,2623,1788,2310,Delivered,TRUE,2024-10-02 12:24:38
26109,daewoo koc9c5t stainless steel retro microwave oven 28 litre silver,Microwaves,2618,2531,2265,Shipped,FALSE,2024-10-19 12:24:38
27471,whirlpool supreme clean adg211 9 place slimline fully integrated dishwasher,Dishwashers,2619,1165,1000,Delivered,FALSE,2024-10-23 12:24:38
12658,panasonic tx 47as802b 47 full hd 3d smart tv black led tv,TVs,2614,3000,813,Pending,FALSE,2024-10-14 12:24:38
24747,samsung ms23f301eak microwave 800w 23litre black/silver,Microwaves,2618,3225,761,Cancelled,FALSE,2024-10-01 12:24:38
22482,nikon slr camera 3.2inch 24.2megapixel black,Digital Cameras,2617,1989,72,Delivered,FALSE,2024-10-26 12:24:38
35914,zanussi zft11105wa 55cm under counter freezer in white 0 85m a rated,Freezers,2621,2589,1683,Cancelled,FALSE,2024-10-04 12:24:38
26827,neff s513g60x0g/s513g60x0g,Dishwashers,2619,2685,1853,Cancelled,FALSE,2024-10-14 12:24:38
36804,liebherr gefrierschrank gnp3755 blu,Freezers,2621,1697,894,Delivered,FALSE,2024-10-12 12:24:38
24271,sharp r372km,Microwaves,2618,1017,2227,Cancelled,FALSE,2024-10-13 12:24:38
3388,zte axon a2016 13 9 cm 5 5 zoll smartphone,Mobile Phones,2612,2642,857,Shipped,FALSE,2024-10-06 12:24:38
16155,hewlett packard enterprise intel xeon e5 2630l 2ghz 15mb l3 processor,CPUs,2615,3060,484,Shipped,FALSE,2024-10-10 12:24:38
17122,hp amd opteron dual core 2216 2.4ghz upgrade 2.4ghz 2mb l2 processor,CPUs,2615,2104,185,Shipped,FALSE,2024-10-16 12:24:38
37081,zanussi zft11115wa a weiss tischgefrierschrank,Freezers,2621,2135,2117,Cancelled,FALSE,2024-10-10 12:24:38
11144,lg 49lk5900pla 49 full hd smart tv wi fi black led tv,TVs,2614,2449,17,Delivered,FALSE,2024-10-02 12:24:38
46855,beko tse 1283 tischk hlschrank mit gefrierfach,Fridges,2623,1797,2382,Pending,FALSE,2024-10-29 12:24:38
26358,bosch smv40c30gb serie 2 60cm fully integrated dishwasher,Dishwashers,2619,1848,1986,Pending,FALSE,2024-10-05 12:24:38
40584,zanussi zbb27450sv 54cm wide integrated 50/50 fridge freezer white,Fridge Freezers,2622,1879,2317,Delivered,FALSE,2024-10-15 12:24:38
44580,lec undercounter fridge white l5511w class a,Fridges,2623,2831,605,Pending,FALSE,2024-10-18 12:24:38
45998,caple ril124 122cm integrated in column larder fridge,Fridges,2623,1912,259,Cancelled,FALSE,2024-10-13 12:24:38
1305,htc u11 life brilliant black 5.2 32gb 4g unlocked sim free,Mobile Phones,2612,1351,1061,Cancelled,FALSE,2024-10-26 12:24:38
17047,intel xeon e5 2407 processor 2.2 ghz box 10 mb smart cache,CPUs,2615,2180,335,Shipped,FALSE,2024-10-12 12:24:38
