ProductID,ProductName,MerchantID,ClusterID,ClusterLabel,CategoryID,Category,Price,StockQuantity,Description,Rating
11334,24 cello 12 volt tv c24230f dvd player usb input record and pause live tv,17,4535,Cello C24230F,2614,TVs,24.0,162,"The C24230F is a 24 cell DVD player featuring USB input for recording and pausing live TV, with a built-in 12 volt TV tuner.",4.8
28944,bosch smi46mm03e,119,41013,Bosch SMI46MM03E Brown,2619,Dishwashers,49.99,431,"The Bosch SMI46MM03E is a compact and lightweight drill press with a 3.6 kW motor, suitable for various drilling applications.",2.5
46851,siemens ki18rv52 einbau k hlger t,300,47043,Siemens KI18RV52 Integrated,2623,Fridges,0.0,309,"The Siemens Ki18RV52 is an energy-efficient in-wall range hood, providing effective air purification and heat dissipation with its compact design.",2.1
25510,swan retro sm22070grn solo microwave grey,7,39984,Swan SM22070GRN Grey,2618,Microwaves,39.99,174,"This swan retro style solo microwave features a sleek grey finish, ideal for adding vintage charm to any kitchen.",4.1
30786,samsung ww90j6410cx 9kg ww6000 washing machine 1400rpm graphite,301,41918,Samsung WW90J6410CX,2620,Washing Machines,599.99,120,"A high-performance washing machine with a 9kg capacity, featuring a powerful 1400rpm graphite motor, ideal for delivering efficient and effective cleaning results.",2.4
24533,hotpoint md344ixh 31l built in microwave with grill stainless steel,6,39742,Hotpoint MD 344 IX H Integrated,2618,Microwaves,129.99,342,"This Hotpoint MD344IXH 31L Built-in Microwave with Grill features a stainless steel exterior, perfect for modern kitchens, and includes a grill function for cooking meals to perfection.",3.2
29064,gorenje geschirrsp ler vollintegrierbar gv51010,298,41056,Gorenje GV51010 Integrated,2619,Dishwashers,199.99,65,"The Gorenje GV51010 is a fully integrated refrigerator with a range of innovative features and technologies, including advanced humidity control and smart home integration.",4.1
22153,sony a6000 mirrorless camera body,250,38954,Sony Alpha 6000,2617,Digital Cameras,698.0,373,"The Sony A6000 Mirrorless Camera Body is an entry-level interchangeable lens camera featuring a 24.2MP APS-C sensor and Exmor CMOS technology for improved image quality, with Wi-Fi and NFC connectivity for easy sharing.",4.9
14132,amd a series a10 9700 3.5ghz 2mb l2 box processor,14,5890,AMD A10 9700 3.5 GHz Box,2615,CPUs,999.99,102,"A high-performance, low-power processor featuring 3.5GHz clock speed and 2MB L2 cache, ideal for resource-intensive applications",4.5
3803,sony ericsson vivaz black mobile phone,48,1550,Sony Ericsson Vivaz U5i,2612,Mobile Phones,599.99,460,"The Sony Ericsson Vivaz Black is a smartphone featuring a 5MP camera and HSDPA connectivity, allowing for high-speed internet browsing on the go.",4.7
21550,nikon d5600 af p 18 55 vr dslr camera black,17,38885,Nikon D5600 + AF-P 18-55mm VR,2617,Digital Cameras,599.99,12,This Nikon D5600 AF P 18-55mm VR DSLR Camera is an entry-level mirrorless camera that features a 24.2-megapixel APS-C sensor and built-in image stabilization.,3.6
21339,sony dscwx350 digital compact camera with wi fi and nfc 18.2 mp 20x optical zoom white,17,38864,Sony Cyber-shot DSC-WX350,2617,Digital Cameras,29.99,242,"This Sony DSC-WX350 digital compact camera features WiFi and NFC connectivity, a 18.2 MP sensor, and 20x optical zoom, all in a sleek white design.",3.0
39618,gorenje onrk193bk no frost free standing fridge frezers,293,44361,Gorenje ONRK193BK Black,2622,Fridge Freezers,999.99,194,"This Gorenje Onork193BK No Frost Free Standing Fridge/Freezer features a compact design and energy-efficient technology, ideal for small kitchens.",3.5
37157,siemens gc24maw30 freistehend truhe 251l a,119,43980,Siemens GC24MAW30 White,2621,Freezers,0.0,102,"The Siemens GC24MAW30 is a 25L standing desk storage unit, ideal for holding office supplies and keeping workspaces organized.",4.8
13350,samsung hg55ef690db 55 class hf690 series led display with tv tuner hotel hospitality tizen os 1080p full hd 1920 x 1080 micro dimming pro dark titan,51,5415,Samsung HG55EF690DB,2614,TVs,299.99,298,"A 55-inch LED display with TV tuner, featuring Tizen OS and Micro Dimming Pro technology for enhanced visuals in hotel hospitality settings.",2.3
43221,lg gbf539pvqwb fridge freezer with water dispenser,179,45933,LG GBF539PVQWB Silver,2622,Fridge Freezers,999.99,229,"This LG fridge freezer features a water dispenser, perfect for cold beverages and fresh water on demand.",2.8
35816,miele fn28262edtclst 60cm frost free freezer stainless steel,301,43411,Miele FN 28262 edt/cs Stainless Steel,2621,Freezers,499.95,446,This Miele FN28262EDTCLST 60cm frost-free freezer features a stainless steel construction for durability and style.,4.7
37508,static fridge freezer,347,44059,Bosch KGV33XW30G White,2622,Fridge Freezers,800.0,15,"A static fridge freezer is an appliance that stores food and drinks at a consistent temperature, using electrical elements to maintain low temperatures for frozen items and refrigerated storage.",3.6
33698,gorenje wdi73120 7kg 1200rpm built in washer dryer,289,42479,Gorenje WI73140DE,2620,Washing Machines,200.0,303,"This product features an integrated washer and dryer for a compact laundry solution, utilizing a 2.2 kW motor for efficient energy use and a 7kg capacity for various fabric types.",2.3
26833,bosch sps46ii00g 45cm dishwasher,129,40515,Bosch SPS46II00G Silver,2619,Dishwashers,450.0,166,This Bosch SPS46II00G 45cm dishwasher features advanced drying technology and a range of wash cycles to provide efficient and effective cleaning.,4.2
41754,bosch solitaire k hl /gefrierkombination kge36dl41,300,44942,Bosch KGE36DL41 Stainless Steel,2622,Fridge Freezers,999.99,490,The Bosch Solitaire K refrigeration combi unit features a quiet operation and efficient temperature control for optimal storage of perishable items.,2.7
11318,lg 43 inch 43lk5900pla smart full hd tv,22,4532,LG 43LK5900PLA,2614,TVs,299.99,403,This LG 43-inch Smart Full HD TV offers enhanced picture quality and immersive entertainment experiences with its wide viewing angles and built-in web browser.,2.9
11777,24inch hd ready led smart tv wi fi built in dvd,123,4634,Linsar 24LED4000,2614,TVs,1499.99,403,"This 24-inch HD-ready LED Smart TV features Wi-Fi connectivity and a built-in DVD player, providing an entertainment solution for home use.",4.9
16947,intel ivy bridge 6c e5 2643v2 3.5g 25m 8gt/s qpi,201,6957,Intel Xeon E5-2643V2 3.5GHz Tray,2615,CPUs,30.0,94,"This CPU features a 3.5 GHz clock speed, 8 GT/s QPI, and supports 25 MB of cache memory.",4.5
42320,hotpoint xag95t1iwh 201x60cm 356l freestanding fridge freezer white,3,45198,Hotpoint XAG95T1IWH White,2622,Fridge Freezers,599.99,33,"This hotpoint model features a spacious 356L capacity, perfect for storing groceries and leftovers, with its 201x60cm dimensions providing ample room for cooking and dining.",2.6
843,doro 6050 champagner wei,2,66,Doro 6050,2612,Mobile Phones,49.99,113,"The Doro 6050 Champagner Wei is a water-resistant mobile phone with a sleek design and long-lasting battery, ideal for active users.",4.9
25824,neff rahmenloses mikrowellenger t hwb23,300,40100,Neff HLAWD23N0 Black,2618,Microwaves,59.99,221,"A compact, frameless microwave with advanced cooking capabilities and sleek design.",2.9
35497,neff g1524x7gb built in freezer 87x60cm super freeze sliding hinge,131,43358,Neff G1524X7GB Integrated,2621,Freezers,399.0,479,"A compact built-in freezer with a 87x60cm footprint, featuring a Super Freeze sliding hinge for improved storage capacity.",4.2
40030,smeg fridges and freezers fab50lbl 220 240 v,314,44446,Smeg FAB50LBL Black,2622,Fridge Freezers,999.99,319,"This Smeg fridge and freezer model, Fab50lbl, is compatible with both 220V and 240V electrical systems, offering a convenient solution for households with varying power requirements.",5.0
40650,hisense rib291f4aw1 integrated 50 50 frost free fridge freezer sliding rail,3,44590,Hisense RIB291F4AW1 Integrated,2622,Fridge Freezers,500.0,282,"A 50"" integrated frost-free refrigerator and freezer with a sliding rail, designed for seamless integration into any kitchen space.",3.9
41044,hotpoint first edition free standing fridge freezer in black,31,44700,Hotpoint HBD 5517 B UK Black,2622,Fridge Freezers,599.99,458,"This Hotpoint First Edition free standing fridge freezer features sleek, modern design and advanced cooling technology for optimal storage capacity.",2.4
23267,leica sl typ 601 digital camera 10850,271,39200,Leica SL,2617,Digital Cameras,10850.0,73,"The Leica SL Typ 601 is a compact, high-performance mirrorless digital camera designed to produce exceptional image quality and facilitate precise control over photography.",3.7
10114,samsung nu8000 led tv in black silver,31,4422,Samsung UE49NU8000,2614,TVs,999.99,26,"The Samsung NU8000 LED TV in Black Silver features a sleek and modern design, delivering exceptional picture quality with its advanced LED backlighting technology.",4.0
26712,neff 60cm integrated dishwasher s515t80d2g,348,40498,Neff S515T80D2G Integrated,2619,Dishwashers,1200.0,166,"A 60cm integrated dishwasher with advanced features for efficient cleaning and quiet operation, designed to seamlessly integrate into any kitchen layout.",2.7
1577,huawei y6 2018 smartphone schwarz,13,215,Huawei Y6 2018 Dual SIM,2612,Mobile Phones,399.99,0,"The Huawei Y6 2018 smartphone is a compact, black Android device with a 5.2-inch screen and a quad-core processor, ideal for basic tasks and casual use.",4.8
42388,zrb23055fw zanussi fridge/freezer combination luxclear 169cm tall 55c,344,45234,Zanussi ZRB23055FW White,2622,Fridge Freezers,599.99,198,"A 2-sentence technical description of the Zanussi fridge/freezer combination, featuring a 169cm tall LuxClear model with serial number zrb23055fw.",2.1
11531,lg 49uh5c,139,4576,LG 49UH5C,2614,TVs,500.0,407,The LG 49UH5C is a 49-inch LED TV featuring 4K Ultra HD resolution and HDR support for enhanced picture quality.,2.2
16293,hp amd opteron quad core 8389 2.9ghz fio kit 2.9ghz 8mb l2 processor,14,6586,HP AMD Opteron 8389 2.9GHz Socket F 2200MHz bus Upgrade Tray,2615,CPUs,899.0,498,"This FIO Kit features an AMD Opteron Quad Core 8389 processor operating at 2.9GHz, with 8MB of L2 cache memory.",4.8
42782,beko cf6713w frost free fridge freezer euronics,179,45474,Beko CF6713W White,2622,Fridge Freezers,599.99,359,"This Beko CF6713W Frost Free Fridge Freezer from Euronics features advanced technology to maintain a consistent temperature, ensuring optimal storage conditions for food and drinks.",3.3
13621,sony kd 65x9305c 65 inch lcd 4k ultra hd 3840 x 2160 3d tv,17,5686,Sony Bravia KD-65X9305C,2614,TVs,499.99,321,This Sony KD 65X9305C 65-inch LCD 4K Ultra HD 3840 x 2160 3D TV features impressive picture quality and immersive entertainment experiences.,3.2
42572,smeg fridges and freezers fab30lro1 220 240 v,314,45332,Smeg FAB30LRO1 Pink,2622,Fridge Freezers,999.99,164,"This is a 30-liter Smeg fridge with a capacity suitable for small households, featuring 220-240V dual-voltage operation.",4.7
41834,siemens kg33vvw31 freistehend 286l a wei,119,44970,Siemens KG33VVW31 White,2622,Fridge Freezers,0.0,181,The Siemens KG33VWW31 is a free-standing 28kg capacity washing machine designed for efficient and quiet operation.,4.0
45895,aeg skb81811dc built in larder fridge,150,46607,AEG SKB81811DC Integrated,2623,Fridges,999.99,299,"The AEG SKB81811DC is a compact, self-contained appliance that stores and keeps food cool using refrigeration technology.",3.4
39508,miele kfn29233dedtclst/kfn29233dedtclst,98,44339,Miele KFN29233DEDT Stainless Steel,2622,Fridge Freezers,999.99,35,The Miele KFN29233DEDTCLST/KFN29233DEDTCLST is a compact dishwasher designed to provide efficient and quiet cleaning for up to 14 place settings.,4.0
21321,canon eos 200d ef s 18 55mm f/4 5.6 is stm slr camera kit 24.2mp cmos 6000 x 4000pixels black,11,38862,Canon EOS 200D + 18-55mm IS STM,2617,Digital Cameras,1000.0,280,"A compact and feature-packed SLR camera kit, the Canon EOS 200D EF-S 18-55mm f/4.5.6 IS STM lens features a 24.2MP CMOS sensor and 6000 x 4000 pixels black finish.",4.9
29890,bosch sms46mw03e,119,41618,Bosch SMS46MW03E White,2619,Dishwashers,0.0,498,"This Bosch SMS46MW03E is a slim line condenser tumble dryer with 6th Sense Dry technology, ensuring faster drying times and reduced energy consumption.",3.0
34995,lec free standing freezer in white,31,43289,Lec U50052W White,2621,Freezers,499.99,321,"A self-contained, energy-efficient appliance designed to store perishable items at very low temperatures.",2.7
44256,gorenje ri4121aw 54cm wide tall integrated larder fridge white,15,46218,Gorenje RI4121AW Integrated,2623,Fridges,399.99,329,"This Gorenje refrigerator features a 54cm wide and tall integrated larder for storing food, while maintaining a sleek and modern design.",4.7
31046,blomberg lri285411,134,41946,Blomberg LRI285411,2620,Washing Machines,0.0,195,"The Blomberg LRI285411 is a compact, high-efficiency tumble dryer designed to reduce energy consumption and increase drying speed.",3.4
24028,neff c17gr01n0b compact microwave,130,39671,Neff C17GR01N0B Stainless Steel,2618,Microwaves,99.99,191,"This compact microwave features a powerful cooking system and compact design, ideal for small kitchens.",2.5
41271,hoover hvbf5172bhk frost free fridge freezer black,22,44772,Hoover HVBF5172BHK Black,2622,Fridge Freezers,599.99,41,"This is a high-capacity, frost-free refrigerator and freezer unit with a sleek black finish, designed to provide efficient storage for household essentials.",3.2
3115,hk stock oukitel c8 2gb 16gb fingerprint identification 5.5 inch,62,936,Oukitel C8 4G Dual SIM,2612,Mobile Phones,59.99,200,"The Oukiteli C8 features a 5.5-inch screen, 2GB RAM, and 16GB storage with fingerprint identification for secure biometric login.",4.0
14723,intel xeon e3 1240lv5 2.1 ghz processor,60,6045,Intel Xeon E3-1240LV5 2.10Ghz Tray,2615,CPUs,61.99,236,This Intel Xeon E3-1240LV5 is a 2.1 GHz dual-core processor offering enhanced performance for resource-intensive applications.,3.1
13442,hisense h55n6800uk 55 inch 4k ultra hd certified freeview play smart tv,1,5510,Hisense H55N6800,2614,TVs,299.99,57,This 55-inch 4K Ultra HD Certified Freeview Play Smart TV features exceptional picture quality and seamless connectivity options.,3.8
21198,sony dscw800 digital compact camera 20.1 mp 5x optical zoom silver,3,38854,Sony Cyber-shot DSC-W800,2617,Digital Cameras,59.99,275,"This is a 20.1 megapixel digital compact camera featuring a 5x optical zoom and sleek silver design, ideal for capturing high-quality images on-the-go.",3.5
15467,fujitsu intel xeon processor e5 2620 6c/12t 2.00 g,17,6294,Fujitsu Xeon E5 2620 2Ghz Box,2615,CPUs,2.0,143,"A high-performance Intel Xeon processor, the E5-2620 provides 6 cores and 12 threads at a clock speed of 2.00 GHz, ideal for demanding server and workstations applications.",3.1
25712,panasonic nn cf760m 27l 1000w edelstahl,119,40053,Panasonic NN-CF760MEPG Silver,2618,Microwaves,99.99,42,"A high-wattage, stainless steel coffee maker with a capacity of 27 liters, ideal for households and offices.",4.5
31741,indesit innex free standing washer dryer in white,31,42031,Indesit XWDE 1071681 XW,2620,Washing Machines,999.99,145,"The Indesit Innex Free Standing Washer Dryer is a compact, white appliance designed to provide efficient and convenient laundry solution for small spaces.",4.1
16734,hewlett packard enterprise intel xeon l5530 2.40ghz 2.4ghz 8mb l3 processor,64,6810,HP Intel Xeon DP Quad Core L5530 2.40GHz Socket 1366 1066MHz bus Upgrade Tray,2615,CPUs,999.99,292,"This system features an Intel Xeon L5530 processor with two cores operating at 2.4 GHz, backed by 8 MB of cache and supported by Hewlett Packard Enterprise hardware.",2.1
24149,neff hlagd53n0b built in microwave oven grill in black 900w 25l,128,39687,Neff HLAGD53N0B Black,2618,Microwaves,99.99,474,"This Neff HLAGD53N0B built-in microwave oven grill features 900W power and a capacity of 25L, providing efficient cooking for various food types.",2.0
28246,bosch geschirrsp ler vollintegrierbar 45cm spv25cx03e,300,40769,Bosch SPV25CX03E Integrated,2619,Dishwashers,29.99,270,"A high-capacity, fully-integrated, 45cm tall dishwashing machine with advanced features for efficient cleaning and convenience.",3.8
44486,zanussi zba15021sv in column larder fridge sliding rail 88cm height,6,46255,Zanussi ZBA15021SV Integrated,2623,Fridges,0.0,193,"A sliding rail accessory for the Zanussi ZBA15021SV column larder fridge, allowing for easy storage of tall items up to 88cm in height.",2.9
30599,samsung ww80j5556mw a 8kg ecobubble washing machine with 1400rpm spin,32,41898,Samsung WW80J5556MW,2620,Washing Machines,200.0,140,"A high-capacity, eco-friendly washing machine featuring 1400rpm spin speed for efficient cleaning and minimal environmental impact.",4.0
33736,samsung wf80f5edw4xeu 8kg 1400 spin washing machine euronics,179,42492,Samsung WF80F5EDW4XEU,2620,Washing Machines,599.99,78,"This 8kg high-capacity washing machine features a powerful 1400 spin wash cycle, ideal for efficiently cleaning heavily soiled garments.",3.1
25436,samsung 1100w light duty microwave oven cm1089,327,39960,Samsung CM1089 Stainless Steel,2618,Microwaves,69.99,78,This Samsung CM1089 is a 1100W light-duty microwave oven that can quickly cook and reheat food to desired levels.,4.8
12567,lg hospitality display 49lv300c lcd tv 124 5 cm 49 schwarz,99,4893,LG 49LV300C,2614,TVs,2499.0,160,"The LG Hospitality Display 49LV300C is a 49-inch LCD TV with a 5cm bezel, ideal for hotel rooms and other hospitality applications.",2.0
21372,praktica z250 digital camera kit 20mp hd video 5x optical zoom case and 8gb sd card silver ref pra111,96,38866,Praktica Luxmedia Z250,2617,Digital Cameras,29.99,156,"This 20MP HD digital camera features 5x optical zoom and is packaged with a case and 8GB SD card, available in silver color.",4.8
14586,intel xeon 1660v43 20ghz lga2011320mb cache,3,6000,Intel Xeon E5-1660V4 3.2GHz  Tray,2615,CPUs,1000.0,19,"This Intel Xeon processor features a 2.1 GHz base clock speed, 3.3 GHz turbo boost, 20MB LGA2011-32 memory cache, and supports up to four sockets.",4.5
43456,neff k4316x7gb series 1 60cm wide integrated under counter fridge white,6,46118,Neff K4316X7GB,2623,Fridges,299.99,424,"A 2-sentence technical description of the integrated under-counter fridge, featuring a compact 60cm width and energy-efficient design.",4.4
32909,indesit bwd71252w washing machine 7kg,313,42255,Indesit BWD 71252 W UK.R,2620,Washing Machines,199.99,435,The Indesit BWD71252W is a 7kg capacity washing machine featuring advanced water efficiency and robust durability.,4.7
26363,bosch smv40c30gb activewater 12 place fully integrated dishwasher,3,40467,Bosch SMV40C30GB Integrated,2619,Dishwashers,999.99,321,The Bosch SMV40C30GB ActivWater 12 Place Fully Integrated Dishwasher features advanced water management and quiet operation for an efficient cleaning experience.,4.7
31855,hotpoint rd966jduk/rd966jduk,98,42050,Hotpoint RD966JD,2620,Washing Machines,0.0,102,The Hotpoint RD966JDUK/ RD966JDUK is a 9kg capacity electric tumble dryer with multiple heat settings and an automatic shut-off feature.,3.3
25447,panasonic nn e221mmepg mikrowelle solo silber nn e221mmepg,297,39964,Panasonic NN-E221M Silver,2618,Microwaves,199.99,385,"A microwave oven with a 2.1l capacity, perfect for reheating and cooking small meals.",2.7
2876,xiaomi redmi 4x,48,727,Xiaomi Redmi 4X 32GB Dual SIM,2612,Mobile Phones,199.99,2,"The Xiaomi Redmi 4X is a budget-friendly Android smartphone featuring an octa-core processor and a 13MP rear camera, ideal for everyday use.",3.5
36533,sia tt02bl 38 litre table top mini freezer in black a energy rating,53,43600,SIA TT02BL 38L Black,2621,Freezers,29.99,251,"A compact, black table top mini freezer with an energy rating for efficient storage of small items.",2.4
24091,bosch bfl554ms0b/bfl554ms0b,98,39679,Bosch BFL554MS0B Stainless Steel,2618,Microwaves,999.99,27,The Bosch BFL554MS0B/BFL554MS0B is a high-performance laser level with accurate distance measurements and adjustable brightness settings.,2.0
27673,belling fdw150 60cm freestanding 15 place a dishwasher in white 444444346,3,40639,Belling FDW150 White,2619,Dishwashers,444444346.0,118,"A compact, freestanding, 15-place dishwasher with a white finish, ideal for small kitchens.",3.5
41576,aeg scb61824lf,119,44878,AEG SCB61824LF Integrated,2622,Fridge Freezers,123.99,482,The AEG SCB61824LF is a refrigerator designed to provide efficient cooling and storage space for small households.,2.2
30309,samsung ww90k5413ux,134,41873,Samsung WW90K5413UX,2620,Washing Machines,999.99,326,"This Samsung WW90K5413UX is a high-efficiency, 9kg capacity washing machine featuring advanced digital inverter technology and a spacious interior for optimal cleaning and reduced energy consumption.",2.4
1987,huawei p9 lite 16gb gold,3,338,Huawei P9 Lite 16GB Dual SIM,2612,Mobile Phones,299.99,307,"The Huawei P9 Lite 16GB Gold is a compact smartphone featuring a 5.2-inch display, 16GB of internal storage, and a 3000mAh battery.",2.7
12641,motorhome caravan boat 12v 22 inch hdr led digital freeview tv 12 volt with usb pvr media divx player,3,4920,Manta LED220Q7,2614,TVs,249.99,290,"A 2-sentence technical description of the product is not provided, however, a simple description could be: A 12v 22-inch HDR LED digital TV installed in a motorhome caravan boat with USB PVR media capabilities and Divx player functionality.",2.6
10163,samsung ue55nu8000 55 4k ultra hd certified hdr 1000 smart led tv,128,4424,Samsung UE55NU8000,2614,TVs,999.99,131,"This Samsung UHD TV features 55 inches of 4K Ultra HD display, HDR 1000 Smart LED technology, and 4K resolution for a premium viewing experience.",4.2
23867,bosch hmt75m421b 17 litre microwave white,133,39655,Bosch HMT75M421 White,2618,Microwaves,150.0,297,"A 1.8kw microwave oven with 17 litres capacity, ideal for reheating and defrosting in the kitchen.",3.8
39979,swan sr11020cn retro tall fridge freezer cream,22,44434,Swan SR11020CN Cream,2622,Fridge Freezers,999.99,230,"This is a high-capacity refrigerator with a freezer compartment, ideal for storing large quantities of food and beverages.",2.7
11852,lg hospitality display 32lv761h lcd tv 80 1 cm 32 schwarz,99,4654,LG 32LV761H,2614,TVs,299.99,374,"This LG Hospitality Display is an 8.0-inch LCD TV with a sleek black design, ideal for use in hospitality settings.",2.9
44349,liebherr ek1620 decor panel fridges,294,46231,Liebherr EK 1620 Comfort Integrated,2623,Fridges,999.99,42,"The Liebherr EK1620 Decor Panel Fridges feature sleek, premium designs with modern finishes and advanced temperature control systems for optimal food storage.",3.5
26661,bosch sms88tw06g white perfectdry dishwasher 60cm home connect wifi connectivity freestanding,293,40493,Bosch SMS88TW06G White,2619,Dishwashers,599.99,324,"This Bosch SMS88TW06G dishwasher features Wi-Fi connectivity and PerfectDry technology for efficient cleaning, with a 60cm freestanding design.",4.4
24838,russell hobbs rhretmm705b 17l retro manual 700w solo microwave black,17,39798,Russell Hobbs RHRETMM705B Black,2618,Microwaves,39.99,13,"This Russell Hobbs microwaves features 700W power and a 17L capacity, ideal for reheating and cooking small meals.",3.9
37360,serie 4 kgn39vl3ag 366 litre no frost fridge freezer,124,44047,Bosch KGN39VL3AG Stainless Steel,2622,Fridge Freezers,366.0,424,"A 366-litre capacity, No Frost, refrigeration unit with automatic temperature control and advanced insulation to maintain optimal storage conditions.",3.7
14110,amd 5 1400 ryzen. processor family amd ryzen 5 processor frequency,18,5887,AMD Ryzen 5 1400 3.2GHz Box,2615,CPUs,1400.0,14,"The AMD Ryzen 5 1400 is a 4-core, 8-thread desktop processor with a base clock speed of 3.2 GHz and a boost clock speed of up to 3.9 GHz.",3.0
21394,panasonic lumix dc gh5,3,38869,Panasonic Lumix DC-GH5,2617,Digital Cameras,1999.99,472,The Panasonic Lumix DC GH5 is a high-performance mirrorless camera featuring 4K video capabilities and a 20.3-megapixel Live MOS sensor.,2.7
46962,liebherr ib1650/ib1650,98,47136,Liebherr IB 1650 Premium BioFresh Integrated,2623,Fridges,10000.0,206,"The Liebherr IB 1650/IB 1650 is a compact, hydraulic-powered mobile crane used for versatile applications in construction and material handling.",3.5
3063,neffos n1 space black unlocked,3,891,TP-Link Neffos N1 Dual SIM,2612,Mobile Phones,1000.0,121,"The Neefos N1 Space Black is an unlocked smartphone featuring a sleek and durable design, equipped with advanced features for seamless connectivity.",2.9
35851,beko integrated freezer frost free in white,31,43417,Beko BZ77F White,2621,Freezers,599.99,372,"This Beko integrated freezer offers frost-free operation, providing consistent temperature control and minimizing maintenance needs, all within a sleek white design.",3.4
23871,bosch bfl634gs1b built in solo microwave stainless steel,7,39656,Bosch BFL634GS1B Stainless Steel,2618,Microwaves,299.99,381,"This Bosch BFL634GS1B Built-in Solo Microwave offers convenient and energy-efficient cooking with its stainless steel finish, perfect for modern kitchens.",4.2
31601,indesit xwde75140xk 7kg 1400 spin washer dryer black,22,42013,Indesit XWDE751480XK,2620,Washing Machines,599.99,143,"Indesit XWDE75140XK is a 7kg capacity, 1400 spin wash and dry cycle, black appliance",3.3
34600,hoover dxp410aiw3 10kg washing machine,129,43097,Hoover DXP410AIW3,2620,Washing Machines,299.99,230,"The Hoover DXP410AIW3 10kg washing machine features advanced AI-powered technology for optimized laundry cleaning and energy efficiency, with a large 10kg capacity suitable for medium to large families.",2.0
26016,clatronic mwg775h microwave 800 w heat convection grill function,16,40194,Clatronic MWG 775 H Stainless Steel,2618,Microwaves,239.99,168,"This clatronic mwg775h microwave features an 800W heat output, combined with the innovative convection grill function for healthier and more evenly cooked food.",2.7
44439,fridgemaster mbul60133 59cm wide integrated under counter fridge white,6,46246,Fridgemaster MBUL60133 Integrated,2623,Fridges,129.99,118,"A compact, integrated refrigerator featuring a 59cm wide design ideal for under-counter installation, manufactured by Frigidaire.",3.1
36778,aeg einbau gefrierschrank abb68811ls,298,43697,AEG ABB68811LS Integrated,2621,Freezers,999.99,229,This AEG Einbau Gefrierschrank (model Abb68811LS) features advanced temperature control and efficient cooling technology for optimal food preservation.,3.9
3465,htc desire 320 sim free smartphone grey,3,1245,HTC Desire 320,2612,Mobile Phones,0.0,451,"This is a 2 sentence technical description of the HTC Desire 320 Sim Free Smartphone in Grey, featuring Android operating system and 4GB storage.",2.9
25771,daewoo kor6a0r. case design countertop interior capacity 20 l mic,18,40075,Daewoo KOR6A0R Black,2618,Microwaves,199.99,95,"The Daewoo Kor6A0R is a compact refrigerator featuring a sleek case design, countertop installation, and a 20-liter interior capacity.",3.1
24663,gorenje bm171e2xg built in microwave with grill jet black,289,39764,Gorenje BM171E2XG Stainless Steel,2618,Microwaves,179.99,139,"This Gorenje BM171E2XG Built-in Microwave features a sleek Jet Black finish, combining advanced cooking technology with a convenient grill function for perfect results.",4.7
44133,liebherr einbau k hlschrank ikbp2760 20,119,46201,Liebherr IKBP 2760 Premium BioFresh Integrated,2623,Fridges,20.0,150,"A Liebherr Einbau KHL-Schrank IKBP2760-20 is a high-capacity, compact refrigerator designed for efficient storage and organization in small kitchens.",2.9
16242,intel xeon e7 2830 processor 2.13 ghz 24 mb smart cache,66,6568,Intel Xeon E7-2830 2.13GHz Tray,2615,CPUs,2849.99,380,This Intel Xeon E7-2830 processor features a 2.13 GHz clock speed and 24 MB of Smart Cache memory.,3.5
43105,whirlpool supreme bsnf9152ox 59.5cm no,313,45818,Whirlpool BSNF 9152 OX Stainless Steel,2622,Fridge Freezers,59.5,84,This product features a large capacity washing machine with advanced cyclonic technology to provide improved cleaning performance.,4.2
30517,indesit ecotime iwdd7123 7 5kg 1200 spin washer dryer white,125,41891,Indesit IWDD7123,2620,Washing Machines,1200.0,443,"This Indesit Ecotime IWDD7123 washing machine and dryer combo features a 5kg capacity, 1200 spin cycle, and white finish.",2.4
17567,hewlett packard enterprise amd opteron 8435 2.6ghz 6mb l3 box processor,64,7587,HP AMD Opteron 8435 Six-Core 2.60GHz Socket F 2400MHz bus Upgrade Tray,2615,CPUs,123.45,172,A Hewlett Packard Enterprise AMD Opteron 8435 2.6GHz 6MB L3 box processor is a high-performance server-grade CPU designed for demanding applications.,2.0
828,samsung j530fd galaxy j5 2017 duos gold unlocked,17,64,Samsung Galaxy J5 16GB SM-J530FD Dual SIM,2612,Mobile Phones,249.99,480,"The Samsung J530FD Galaxy J5 2017 Duos Gold Unlocked is a dual-SIM, touchscreen smartphone featuring an octa-core processor and 13MP rear camera.",3.1
500,samsung galaxy j3 2016 white,8,30,Samsung Galaxy J3 SM-J320F,2612,Mobile Phones,299.99,138,"The Samsung Galaxy J3 2016 White is a mid-range Android smartphone with a 5-inch display, octa-core processor, and 8GB of storage.",4.4
40239,hotpoint ffu3dgk frost free fridge freezer 70cm wide french door design in black,3,44489,Hotpoint FFU3DGK Black,2622,Fridge Freezers,999.99,449,"A compact, 70cm-wide French door fridge freezer with a frost-free function, designed for sleek black finish",4.5
22354,sony dschx90 digital compact high zoom travel camera with 180 degrees tiltable lcd screen and view finder 18.2 mp 30 x optical zoom wi fi nfc black,3,38983,Sony Cyber-shot DSC-HX90,2617,Digital Cameras,199.99,262,"A portable digital camera with high zoom capabilities, featuring an 18.2 MP sensor, 30x optical zoom, and Wi-Fi connectivity for convenient image sharing.",2.6
